Escenario,Falla,Generador,barra,tipo,Cvar,Pmin,Pmax,Pmax_eff,PG_0,RES_UP,PG_S,DPG
m2-d19-h18,multiple Wind zona sing centro,CTA,Atacama-Mejillones,coal,39.2032079,83.8,148.8,148.8,148.8,0.0,148.8,0.0
m2-d19-h18,multiple Wind zona sur,CTA,Atacama-Mejillones,coal,39.2032079,83.8,148.8,148.8,148.8,0.0,148.8,0.0
m2-d19-h18,multiple Wind zona viii region,CTA,Atacama-Mejillones,coal,39.2032079,83.8,148.8,148.8,148.8,0.0,148.8,0.0
m2-d19-h18,multiple PV zona sur centro sing,CTA,Atacama-Mejillones,coal,39.2032079,83.8,148.8,148.8,148.8,0.0,148.8,0.0
m2-d19-h18,multiple PV zona centro,CTA,Atacama-Mejillones,coal,39.2032079,83.8,148.8,148.8,148.8,0.0,148.8,0.0
m2-d19-h18,multiple PV zona norte sing,CTA,Atacama-Mejillones,coal,39.2032079,83.8,148.8,148.8,148.8,0.0,148.8,0.0
m2-d19-h18,multiple Wind zona iv region,CTA,Atacama-Mejillones,coal,39.2032079,83.8,148.8,148.8,148.8,0.0,148.8,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_Hidro_Itahue_10,Itahue,Pasada,0,0,152.3,152.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_Hidro_Itahue_10,Itahue,Pasada,0,0,152.3,152.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_Hidro_Itahue_10,Itahue,Pasada,0,0,152.3,152.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_Hidro_Itahue_10,Itahue,Pasada,0,0,152.3,152.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_Hidro_Itahue_10,Itahue,Pasada,0,0,152.3,152.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_Hidro_Itahue_10,Itahue,Pasada,0,0,152.3,152.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_Hidro_Itahue_10,Itahue,Pasada,0,0,152.3,152.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_Hidro_Itahue_10,Itahue,Pasada,0,0,152.3,152.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_Hidro_Itahue_10,Itahue,Pasada,0,0,152.3,152.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_Hidro_Itahue_10,Itahue,Pasada,0,0,152.3,152.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,CenDiego_de_Almagro_Diesel,Diego_de_Almagro,diesel,249.9685061,0,178.1,178.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,CenDiego_de_Almagro_Diesel,Diego_de_Almagro,diesel,249.9685061,0,178.1,178.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,CenDiego_de_Almagro_Diesel,Diego_de_Almagro,diesel,249.9685061,0,178.1,178.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,CenDiego_de_Almagro_Diesel,Diego_de_Almagro,diesel,249.9685061,0,178.1,178.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,CenDiego_de_Almagro_Diesel,Diego_de_Almagro,diesel,249.9685061,0,178.1,178.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,CenDiego_de_Almagro_Diesel,Diego_de_Almagro,diesel,249.9685061,0,178.1,178.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,CenDiego_de_Almagro_Diesel,Diego_de_Almagro,diesel,249.9685061,0,178.1,178.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,CenDiego_de_Almagro_Diesel,Diego_de_Almagro,diesel,249.9685061,0,178.1,178.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,CenDiego_de_Almagro_Diesel,Diego_de_Almagro,diesel,249.9685061,0,178.1,178.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,CenDiego_de_Almagro_Diesel,Diego_de_Almagro,diesel,249.9685061,0,178.1,178.1,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,U13,Crucero-Encuentro,coal,44.94933,44.3,74.3,74.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,U13,Crucero-Encuentro,coal,44.94933,44.3,74.3,74.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,U13,Crucero-Encuentro,coal,44.94933,44.3,74.3,74.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,U13,Crucero-Encuentro,coal,44.94933,44.3,74.3,74.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,U13,Crucero-Encuentro,coal,44.94933,44.3,74.3,74.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,U13,Crucero-Encuentro,coal,44.94933,44.3,74.3,74.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,U13,Crucero-Encuentro,coal,44.94933,44.3,74.3,74.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,U13,Crucero-Encuentro,coal,44.94933,44.3,74.3,74.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,U13,Crucero-Encuentro,coal,44.94933,44.3,74.3,74.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,U13,Crucero-Encuentro,coal,44.94933,44.3,74.3,74.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,U12,Crucero-Encuentro,coal,46.89067,44.3,71.3,71.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,U12,Crucero-Encuentro,coal,46.89067,44.3,71.3,71.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,U12,Crucero-Encuentro,coal,46.89067,44.3,71.3,71.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,U12,Crucero-Encuentro,coal,46.89067,44.3,71.3,71.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,U12,Crucero-Encuentro,coal,46.89067,44.3,71.3,71.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,U12,Crucero-Encuentro,coal,46.89067,44.3,71.3,71.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,U12,Crucero-Encuentro,coal,46.89067,44.3,71.3,71.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,U12,Crucero-Encuentro,coal,46.89067,44.3,71.3,71.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,U12,Crucero-Encuentro,coal,46.89067,44.3,71.3,71.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,U12,Crucero-Encuentro,coal,46.89067,44.3,71.3,71.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,CC2_TG2A_05TV_GNL,Atacama-Mejillones,gnl,89.90203645,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,CC2_TG2A_05TV_GNL,Atacama-Mejillones,gnl,89.90203645,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,CC2_TG2A_05TV_GNL,Atacama-Mejillones,gnl,89.90203645,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,CC2_TG2A_05TV_GNL,Atacama-Mejillones,gnl,89.90203645,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,CC2_TG2A_05TV_GNL,Atacama-Mejillones,gnl,89.90203645,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,CC2_TG2A_05TV_GNL,Atacama-Mejillones,gnl,89.90203645,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,CC2_TG2A_05TV_GNL,Atacama-Mejillones,gnl,89.90203645,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,CC2_TG2A_05TV_GNL,Atacama-Mejillones,gnl,89.90203645,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,CC2_TG2A_05TV_GNL,Atacama-Mejillones,gnl,89.90203645,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,CC2_TG2A_05TV_GNL,Atacama-Mejillones,gnl,89.90203645,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,U14,Crucero-Encuentro,coal,40.740041,66.3,113.3,113.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,U14,Crucero-Encuentro,coal,40.740041,66.3,113.3,113.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,U14,Crucero-Encuentro,coal,40.740041,66.3,113.3,113.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,U14,Crucero-Encuentro,coal,40.740041,66.3,113.3,113.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,U14,Crucero-Encuentro,coal,40.740041,66.3,113.3,113.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,U14,Crucero-Encuentro,coal,40.740041,66.3,113.3,113.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,U14,Crucero-Encuentro,coal,40.740041,66.3,113.3,113.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,U14,Crucero-Encuentro,coal,40.740041,66.3,113.3,113.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,U14,Crucero-Encuentro,coal,40.740041,66.3,113.3,113.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,U14,Crucero-Encuentro,coal,40.740041,66.3,113.3,113.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Canutillar,Puerto_Montt,Embalse,0,40,170.2,170.2,170.2,0.0,170.2,0.0
m2-d19-h18,multiple PV zona norte del sic,Canutillar,Puerto_Montt,Embalse,0,40,170.2,170.2,170.2,0.0,170.2,0.0
m2-d19-h18,multiple Wind zona norte sic,Canutillar,Puerto_Montt,Embalse,0,40,170.2,170.2,170.2,0.0,170.2,0.0
m2-d19-h18,multiple Wind zona sing centro,Canutillar,Puerto_Montt,Embalse,0,40,170.2,170.2,170.2,0.0,170.2,0.0
m2-d19-h18,multiple Wind zona sur,Canutillar,Puerto_Montt,Embalse,0,40,170.2,170.2,170.2,0.0,170.2,0.0
m2-d19-h18,multiple Wind zona viii region,Canutillar,Puerto_Montt,Embalse,0,40,170.2,170.2,170.2,0.0,170.2,0.0
m2-d19-h18,multiple PV zona sur centro sing,Canutillar,Puerto_Montt,Embalse,0,40,170.2,170.2,170.2,0.0,170.2,0.0
m2-d19-h18,multiple PV zona centro,Canutillar,Puerto_Montt,Embalse,0,40,170.2,170.2,170.2,0.0,170.2,0.0
m2-d19-h18,multiple PV zona norte sing,Canutillar,Puerto_Montt,Embalse,0,40,170.2,170.2,170.2,0.0,170.2,0.0
m2-d19-h18,multiple Wind zona iv region,Canutillar,Puerto_Montt,Embalse,0,40,170.2,170.2,170.2,0.0,170.2,0.0
m2-d19-h18,multiple PV zona norte chico,Ralco,Charrua,Embalse,0,90,690,50.10000024,50.1,0.0,50.1,0.0
m2-d19-h18,multiple PV zona norte del sic,Ralco,Charrua,Embalse,0,90,690,50.10000024,50.1,0.0,50.1,0.0
m2-d19-h18,multiple Wind zona norte sic,Ralco,Charrua,Embalse,0,90,690,50.10000024,50.1,0.0,50.1,0.0
m2-d19-h18,multiple Wind zona sing centro,Ralco,Charrua,Embalse,0,90,690,50.10000024,50.1,0.0,50.1,0.0
m2-d19-h18,multiple Wind zona sur,Ralco,Charrua,Embalse,0,90,690,50.10000024,50.1,0.0,50.1,0.0
m2-d19-h18,multiple Wind zona viii region,Ralco,Charrua,Embalse,0,90,690,50.10000024,50.1,0.0,50.1,0.0
m2-d19-h18,multiple PV zona sur centro sing,Ralco,Charrua,Embalse,0,90,690,50.10000024,50.1,0.0,50.1,0.0
m2-d19-h18,multiple PV zona centro,Ralco,Charrua,Embalse,0,90,690,50.10000024,50.1,0.0,50.1,0.0
m2-d19-h18,multiple PV zona norte sing,Ralco,Charrua,Embalse,0,90,690,50.10000024,50.1,0.0,50.1,0.0
m2-d19-h18,multiple Wind zona iv region,Ralco,Charrua,Embalse,0,90,690,50.10000024,50.1,0.0,50.1,0.0
m2-d19-h18,multiple PV zona norte chico,CenQuillota_Diesel,Quillota,diesel,249.1487242,0,80.3,80.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,CenQuillota_Diesel,Quillota,diesel,249.1487242,0,80.3,80.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,CenQuillota_Diesel,Quillota,diesel,249.1487242,0,80.3,80.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,CenQuillota_Diesel,Quillota,diesel,249.1487242,0,80.3,80.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,CenQuillota_Diesel,Quillota,diesel,249.1487242,0,80.3,80.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,CenQuillota_Diesel,Quillota,diesel,249.1487242,0,80.3,80.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,CenQuillota_Diesel,Quillota,diesel,249.1487242,0,80.3,80.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,CenQuillota_Diesel,Quillota,diesel,249.1487242,0,80.3,80.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,CenQuillota_Diesel,Quillota,diesel,249.1487242,0,80.3,80.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,CenQuillota_Diesel,Quillota,diesel,249.1487242,0,80.3,80.3,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,OjosDeAgua,Itahue,Serie,0,0,9,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,OjosDeAgua,Itahue,Serie,0,0,9,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,OjosDeAgua,Itahue,Serie,0,0,9,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,OjosDeAgua,Itahue,Serie,0,0,9,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,OjosDeAgua,Itahue,Serie,0,0,9,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,OjosDeAgua,Itahue,Serie,0,0,9,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,OjosDeAgua,Itahue,Serie,0,0,9,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,OjosDeAgua,Itahue,Serie,0,0,9,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,OjosDeAgua,Itahue,Serie,0,0,9,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,OjosDeAgua,Itahue,Serie,0,0,9,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Antuco,Charrua,Embalse,0,10,320,214.0,214.0,0.0,214.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Antuco,Charrua,Embalse,0,10,320,214.0,214.0,0.0,214.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Antuco,Charrua,Embalse,0,10,320,214.0,214.0,0.0,214.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Antuco,Charrua,Embalse,0,10,320,214.0,214.0,0.0,214.0,0.0
m2-d19-h18,multiple Wind zona sur,Antuco,Charrua,Embalse,0,10,320,214.0,214.0,0.0,214.0,0.0
m2-d19-h18,multiple Wind zona viii region,Antuco,Charrua,Embalse,0,10,320,214.0,214.0,0.0,214.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Antuco,Charrua,Embalse,0,10,320,214.0,214.0,0.0,214.0,0.0
m2-d19-h18,multiple PV zona centro,Antuco,Charrua,Embalse,0,10,320,214.0,214.0,0.0,214.0,0.0
m2-d19-h18,multiple PV zona norte sing,Antuco,Charrua,Embalse,0,10,320,214.0,214.0,0.0,214.0,0.0
m2-d19-h18,multiple Wind zona iv region,Antuco,Charrua,Embalse,0,10,320,214.0,214.0,0.0,214.0,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_Wind_Pan de Azucar_8,Pan_de_Azucar,Eolico,7,0,201,201,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_Wind_Pan de Azucar_8,Pan_de_Azucar,Eolico,7,0,201,201,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_Wind_Pan de Azucar_8,Pan_de_Azucar,Eolico,7,0,201,201,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_Wind_Pan de Azucar_8,Pan_de_Azucar,Eolico,7,0,201,201,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_Wind_Pan de Azucar_8,Pan_de_Azucar,Eolico,7,0,201,201,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_Wind_Pan de Azucar_8,Pan_de_Azucar,Eolico,7,0,201,201,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_Wind_Pan de Azucar_8,Pan_de_Azucar,Eolico,7,0,201,201,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_Wind_Pan de Azucar_8,Pan_de_Azucar,Eolico,7,0,201,201,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_Wind_Pan de Azucar_8,Pan_de_Azucar,Eolico,7,0,201,201,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_Wind_Pan de Azucar_8,Pan_de_Azucar,Eolico,7,0,201,201,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,CC1_TG1B_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,CC1_TG1B_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,CC1_TG1B_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,CC1_TG1B_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,CC1_TG1B_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,CC1_TG1B_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,CC1_TG1B_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,CC1_TG1B_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,CC1_TG1B_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,CC1_TG1B_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Pasada_Melipilla,Melipilla,Pasada,0,0,3.4,3.4,3.4,0.0,3.4,0.0
m2-d19-h18,multiple PV zona norte del sic,Pasada_Melipilla,Melipilla,Pasada,0,0,3.4,3.4,3.4,0.0,3.4,0.0
m2-d19-h18,multiple Wind zona norte sic,Pasada_Melipilla,Melipilla,Pasada,0,0,3.4,3.4,3.4,0.0,3.4,0.0
m2-d19-h18,multiple Wind zona sing centro,Pasada_Melipilla,Melipilla,Pasada,0,0,3.4,3.4,3.4,0.0,3.4,0.0
m2-d19-h18,multiple Wind zona sur,Pasada_Melipilla,Melipilla,Pasada,0,0,3.4,3.4,3.4,0.0,3.4,0.0
m2-d19-h18,multiple Wind zona viii region,Pasada_Melipilla,Melipilla,Pasada,0,0,3.4,3.4,3.4,0.0,3.4,0.0
m2-d19-h18,multiple PV zona sur centro sing,Pasada_Melipilla,Melipilla,Pasada,0,0,3.4,3.4,3.4,0.0,3.4,0.0
m2-d19-h18,multiple PV zona centro,Pasada_Melipilla,Melipilla,Pasada,0,0,3.4,3.4,3.4,0.0,3.4,0.0
m2-d19-h18,multiple PV zona norte sing,Pasada_Melipilla,Melipilla,Pasada,0,0,3.4,3.4,3.4,0.0,3.4,0.0
m2-d19-h18,multiple Wind zona iv region,Pasada_Melipilla,Melipilla,Pasada,0,0,3.4,3.4,3.4,0.0,3.4,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,10000,10000,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,ex_wind_Maitencillo,Maitencillo,Eolico,7,0,485,438.600000045,438.6,0.0,438.6,0.0
m2-d19-h18,multiple PV zona norte del sic,ex_wind_Maitencillo,Maitencillo,Eolico,7,0,485,438.600000045,438.6,0.0,438.6,0.0
m2-d19-h18,multiple Wind zona norte sic,ex_wind_Maitencillo,Maitencillo,Eolico,7,0,485,438.600000045,438.6,0.0,87.72,-350.88
m2-d19-h18,multiple Wind zona sing centro,ex_wind_Maitencillo,Maitencillo,Eolico,7,0,485,438.600000045,438.6,0.0,438.6,0.0
m2-d19-h18,multiple Wind zona sur,ex_wind_Maitencillo,Maitencillo,Eolico,7,0,485,438.600000045,438.6,0.0,438.6,0.0
m2-d19-h18,multiple Wind zona viii region,ex_wind_Maitencillo,Maitencillo,Eolico,7,0,485,438.600000045,438.6,0.0,438.6,0.0
m2-d19-h18,multiple PV zona sur centro sing,ex_wind_Maitencillo,Maitencillo,Eolico,7,0,485,438.600000045,438.6,0.0,438.6,0.0
m2-d19-h18,multiple PV zona centro,ex_wind_Maitencillo,Maitencillo,Eolico,7,0,485,438.600000045,438.6,0.0,438.6,0.0
m2-d19-h18,multiple PV zona norte sing,ex_wind_Maitencillo,Maitencillo,Eolico,7,0,485,438.600000045,438.6,0.0,438.6,0.0
m2-d19-h18,multiple Wind zona iv region,ex_wind_Maitencillo,Maitencillo,Eolico,7,0,485,438.600000045,438.6,0.0,438.6,0.0
m2-d19-h18,multiple PV zona norte chico,Chacabuquito,Polpaico,Serie,0,0,25.7,25.5999999893,25.6,0.0,25.6,0.0
m2-d19-h18,multiple PV zona norte del sic,Chacabuquito,Polpaico,Serie,0,0,25.7,25.5999999893,25.6,0.0,25.6,0.0
m2-d19-h18,multiple Wind zona norte sic,Chacabuquito,Polpaico,Serie,0,0,25.7,25.5999999893,25.6,0.0,25.6,0.0
m2-d19-h18,multiple Wind zona sing centro,Chacabuquito,Polpaico,Serie,0,0,25.7,25.5999999893,25.6,0.0,25.6,0.0
m2-d19-h18,multiple Wind zona sur,Chacabuquito,Polpaico,Serie,0,0,25.7,25.5999999893,25.6,0.0,25.6,0.0
m2-d19-h18,multiple Wind zona viii region,Chacabuquito,Polpaico,Serie,0,0,25.7,25.5999999893,25.6,0.0,25.6,0.0
m2-d19-h18,multiple PV zona sur centro sing,Chacabuquito,Polpaico,Serie,0,0,25.7,25.5999999893,25.6,0.0,25.6,0.0
m2-d19-h18,multiple PV zona centro,Chacabuquito,Polpaico,Serie,0,0,25.7,25.5999999893,25.6,0.0,25.6,0.0
m2-d19-h18,multiple PV zona norte sing,Chacabuquito,Polpaico,Serie,0,0,25.7,25.5999999893,25.6,0.0,25.6,0.0
m2-d19-h18,multiple Wind zona iv region,Chacabuquito,Polpaico,Serie,0,0,25.7,25.5999999893,25.6,0.0,25.6,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_Wind_Puerto Montt_166,Puerto_Montt,Eolico,7,0,7571,7571,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_Wind_Puerto Montt_166,Puerto_Montt,Eolico,7,0,7571,7571,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_Wind_Puerto Montt_166,Puerto_Montt,Eolico,7,0,7571,7571,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_Wind_Puerto Montt_166,Puerto_Montt,Eolico,7,0,7571,7571,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_Wind_Puerto Montt_166,Puerto_Montt,Eolico,7,0,7571,7571,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_Wind_Puerto Montt_166,Puerto_Montt,Eolico,7,0,7571,7571,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_Wind_Puerto Montt_166,Puerto_Montt,Eolico,7,0,7571,7571,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_Wind_Puerto Montt_166,Puerto_Montt,Eolico,7,0,7571,7571,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_Wind_Puerto Montt_166,Puerto_Montt,Eolico,7,0,7571,7571,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_Wind_Puerto Montt_166,Puerto_Montt,Eolico,7,0,7571,7571,0.0,0.0,0.0,0.0
